,Unnamed: 0,img,difficulty_score,split
5764,5764,2009_002777,3.5915190000000004,train
3475,3475,2008_007031,3.592728,train
1808,1808,2008_003673,3.59282,train
1724,1724,2008_003493,3.593222,train
1211,1211,2008_002451,3.5937339999999995,train
4406,4406,2009_000141,3.594231,train
4034,4034,2008_008170,3.594456,train
6457,6457,2009_004140,3.594606,train
6506,6506,2009_004221,3.594859,train
8147,8147,2010_002203,3.595113,train
6307,6307,2009_003835,3.595324,train
6912,6912,2009_005038,3.595501,train
1215,1215,2008_002457,3.595809,train
1375,1375,2008_002789,3.5971620000000004,train
1907,1907,2008_003856,3.597226,train
582,582,2008_001177,3.597654,train
2749,2749,2008_005560,3.598674,train
350,350,2008_000706,3.598703,train
428,428,2008_000864,3.5987440000000004,train
1776,1776,2008_003604,3.6,train
8423,8423,2010_002752,3.6,train
119,119,2008_000251,3.6,train
9965,9965,2010_005825,3.6,train
702,702,2008_001432,3.6,train
341,341,2008_000694,3.6,train
10637,10637,2011_001215,3.6,train
2070,2070,2008_004196,3.6,train
765,765,2008_001550,3.6,train
1053,1053,2008_002138,3.6,train
560,560,2008_001135,3.6,train
10067,10067,2010_006012,3.6,train
7160,7160,2010_000213,3.600581,train
6921,6921,2009_005060,3.601405,train
10145,10145,2011_000086,3.601869,train
4483,4483,2009_000297,3.6019980000000005,train
1365,1365,2008_002768,3.6020410000000003,train
2246,2246,2008_004541,3.602221,train
4257,4257,2008_008619,3.6026,train
2997,2997,2008_006059,3.603428,train
1313,1313,2008_002670,3.605143,train
3785,3785,2008_007666,3.607307,train
7114,7114,2010_000124,3.607632,train
8176,8176,2010_002261,3.608126,train
413,413,2008_000837,3.608713,train
1798,1798,2008_003652,3.609073,train
21,21,2008_000050,3.609549,train
5004,5004,2009_001303,3.61,train
2276,2276,2008_004603,3.61,train
3949,3949,2008_007987,3.61,train
6729,6729,2009_004671,3.61,train
5353,5353,2009_001976,3.61,train
947,947,2008_001909,3.61,train
8262,8262,2010_002435,3.61,train
3891,3891,2008_007872,3.61,train
10062,10062,2010_006003,3.61,train
3732,3732,2008_007556,3.61,train
7943,7943,2010_001785,3.61,train
8106,8106,2010_002127,3.61,train
7573,7573,2010_001044,3.61,train
2528,2528,2008_005108,3.61,train
1676,1676,2008_003407,3.61,train
3854,3854,2008_007798,3.61,train
8675,8675,2010_003252,3.61,train
4201,4201,2008_008508,3.61,train
4041,4041,2008_008185,3.61,train
2045,2045,2008_004130,3.61016,train
11352,11352,2011_002842,3.61069,train
2506,2506,2008_005068,3.610763,train
11274,11274,2011_002644,3.612993,train
307,307,2008_000626,3.613403,train
527,527,2008_001068,3.61425,train
593,593,2008_001202,3.615231,train
5926,5926,2009_003091,3.615743,train
8232,8232,2010_002374,3.615756,train
10275,10275,2011_000391,3.616669,train
2844,2844,2008_005739,3.616992,train
9463,9463,2010_004838,3.617373,train
4264,4264,2008_008629,3.617721,train
7398,7398,2010_000690,3.618442,train
1613,1613,2008_003272,3.618589,train
6998,6998,2009_005202,3.619721,train
10232,10232,2011_000290,3.62,train
1376,1376,2008_002791,3.62,train
2884,2884,2008_005832,3.62,train
8564,8564,2010_003035,3.62,train
4117,4117,2008_008335,3.62,train
8169,8169,2010_002244,3.62,train
5538,5538,2009_002346,3.62,train
5294,5294,2009_001853,3.62,train
5241,5241,2009_001759,3.62,train
11360,11360,2011_002870,3.62,train
10575,10575,2011_001069,3.62,train
9496,9496,2010_004913,3.62,train
3279,3279,2008_006634,3.62,train
11209,11209,2011_002507,3.62,train
4269,4269,2008_008641,3.62,train
7680,7680,2010_001257,3.62,train
1909,1909,2008_003860,3.62,train
10181,10181,2011_000180,3.62,train
9225,9225,2010_004358,3.62,train
2425,2425,2008_004899,3.62,train
3674,3674,2008_007438,3.62,train
4976,4976,2009_001245,3.62,train
601,601,2008_001219,3.621289,train
1148,1148,2008_002325,3.621597,train
2633,2633,2008_005325,3.621917,train
2838,2838,2008_005732,3.622201,train
71,71,2008_000145,3.622925,train
773,773,2008_001576,3.623239,train
6547,6547,2009_004301,3.623877,train
3774,3774,2008_007643,3.624401,train
835,835,2008_001697,3.624815,train
2457,2457,2008_004968,3.625285,train
1699,1699,2008_003451,3.625609,train
8225,8225,2010_002366,3.626988,train
33,33,2008_000070,3.627315,train
4822,4822,2009_000954,3.628131,train
2949,2949,2008_005962,3.6285,train
5299,5299,2009_001864,3.628865,train
524,524,2008_001062,3.629144,train
11094,11094,2011_002239,3.629538,train
3721,3721,2008_007528,3.63,train
7050,7050,2009_005309,3.63,train
2510,2510,2008_005074,3.63,train
7840,7840,2010_001579,3.63,train
6552,6552,2009_004312,3.63,train
1836,1836,2008_003722,3.63,train
2779,2779,2008_005625,3.63,train
8312,8312,2010_002534,3.63,train
6567,6567,2009_004340,3.63,train
4909,4909,2009_001113,3.63,train
11210,11210,2011_002509,3.63,train
3385,3385,2008_006844,3.63,train
10357,10357,2011_000559,3.63,train
10527,10527,2011_000977,3.63,train
3619,3619,2008_007321,3.63,train
4542,4542,2009_000418,3.630366,train
4306,4306,2008_008714,3.6314,train
3666,3666,2008_007425,3.63172,train
1819,1819,2008_003688,3.632201,train
3547,3547,2008_007181,3.632427,train
1643,1643,2008_003331,3.635897,train
1843,1843,2008_003744,3.637231,train
473,473,2008_000956,3.63848,train
2984,2984,2008_006037,3.638548,train
889,889,2008_001801,3.638644,train
3463,3463,2008_007009,3.638698,train
6738,6738,2009_004688,3.638931,train
3670,3670,2008_007432,3.639123,train
6774,6774,2009_004765,3.639555,train
7720,7720,2010_001338,3.64,train
8140,8140,2010_002191,3.64,train
11468,11468,2011_003103,3.64,train
11449,11449,2011_003054,3.64,train
3608,3608,2008_007295,3.64,train
11458,11458,2011_003076,3.64,train
10641,10641,2011_001221,3.64,train
8751,8751,2010_003400,3.64,train
4545,4545,2009_000421,3.64,train
10899,10899,2011_001811,3.64,train
5014,5014,2009_001319,3.64,train
9917,9917,2010_005733,3.64,train
2241,2241,2008_004533,3.64,train
1456,1456,2008_002954,3.64,train
10039,10039,2010_005967,3.64,train
3796,3796,2008_007690,3.64,train
3541,3541,2008_007167,3.64,train
2742,2742,2008_005544,3.64,train
1675,1675,2008_003406,3.640001,train
6051,6051,2009_003347,3.640229,train
5301,5301,2009_001867,3.640296,train
9302,9302,2010_004518,3.640872,train
2715,2715,2008_005494,3.64135,train
427,427,2008_000863,3.642229,train
9133,9133,2010_004180,3.642372,train
190,190,2008_000392,3.642847,train
11480,11480,2011_003146,3.643383,train
503,503,2008_001024,3.64402,train
1430,1430,2008_002897,3.644243,train
904,904,2008_001823,3.644258,train
10743,10743,2011_001466,3.644616000000001,train
4265,4265,2008_008632,3.645541,train
193,193,2008_000398,3.646066,train
5302,5302,2009_001868,3.646488,train
4702,4702,2009_000722,3.646693,train
6383,6383,2009_003995,3.646863,train
2736,2736,2008_005530,3.647179,train
5109,5109,2009_001500,3.648362,train
2103,2103,2008_004271,3.648385,train
3427,3427,2008_006936,3.648851,train
1150,1150,2008_002328,3.649521,train
9313,9313,2010_004543,3.65,train
4628,4628,2009_000577,3.65,train
7815,7815,2010_001535,3.65,train
9516,9516,2010_004950,3.65,train
3969,3969,2008_008025,3.65,train
6558,6558,2009_004323,3.65,train
3326,3326,2008_006730,3.65,train
8688,8688,2010_003276,3.650016,train
914,914,2008_001842,3.650394,train
1671,1671,2008_003394,3.650544,train
7957,7957,2010_001817,3.65074,train
6601,6601,2009_004417,3.65151,train
3586,3586,2008_007252,3.651892,train
3998,3998,2008_008092,3.651929,train
3667,3667,2008_007428,3.652208,train
948,948,2008_001910,3.652264,train
4860,4860,2009_001021,3.652455,train
10339,10339,2011_000520,3.653017,train
2657,2657,2008_005365,3.65306,train
4473,4473,2009_000283,3.653394,train
6357,6357,2009_003942,3.653573,train
1110,1110,2008_002241,3.654398000000001,train
6835,6835,2009_004885,3.655429,train
7861,7861,2010_001625,3.656387,train
9507,9507,2010_004937,3.656389,train
10844,10844,2011_001695,3.656686,train
1412,1412,2008_002866,3.656797,train
8955,8955,2010_003825,3.66,train
2990,2990,2008_006046,3.66,train
6483,6483,2009_004179,3.66,train
10642,10642,2011_001223,3.66,train
3018,3018,2008_006096,3.66,train
3602,3602,2008_007285,3.66,train
4276,4276,2008_008662,3.66,train
5325,5325,2009_001915,3.66,train
6891,6891,2009_004990,3.66,train
2211,2211,2008_004477,3.661604,train
3320,3320,2008_006718,3.661728,train
6171,6171,2009_003566,3.661779,train
5720,5720,2009_002688,3.662064,train
10766,10766,2011_001530,3.662337,train
7484,7484,2010_000865,3.662525,train
2262,2262,2008_004574,3.662559,train
1553,1553,2008_003141,3.662759,train
11076,11076,2011_002186,3.663693,train
7927,7927,2010_001756,3.664452,train
7654,7654,2010_001206,3.665066,train
5682,5682,2009_002616,3.665863,train
5192,5192,2009_001670,3.666062,train
10789,10789,2011_001573,3.667608,train
7420,7420,2010_000731,3.667658,train
2608,2608,2008_005271,3.667861,train
348,348,2008_000704,3.66793,train
5260,5260,2009_001800,3.668086,train
3631,3631,2008_007346,3.669908,train
8349,8349,2010_002605,3.67,train
8783,8783,2010_003478,3.67,train
3517,3517,2008_007115,3.67,train
9216,9216,2010_004345,3.67,train
11411,11411,2011_002975,3.67,train
5848,5848,2009_002952,3.67,train
2857,2857,2008_005770,3.67,train
7779,7779,2010_001455,3.67,train
9615,9615,2010_005136,3.67,train
5443,5443,2009_002152,3.67,train
4903,4903,2009_001105,3.67,train
2455,2455,2008_004966,3.67,train
8702,8702,2010_003302,3.67,train
11525,11525,2011_003247,3.67,train
7097,7097,2010_000088,3.670168,train
1793,1793,2008_003637,3.670784,train
6074,6074,2009_003384,3.67127,train
4328,4328,2008_008770,3.671417,train
7688,7688,2010_001274,3.671833,train
3038,3038,2008_006136,3.671959,train
2371,2371,2008_004777,3.672152,train
951,951,2008_001919,3.672339,train
144,144,2008_000289,3.672799,train
8987,8987,2010_003897,3.67371,train
19,19,2008_000043,3.673952,train
8737,8737,2010_003374,3.674787,train
8238,8238,2010_002388,3.675225,train
1623,1623,2008_003289,3.675889,train
1441,1441,2008_002917,3.677885,train
3505,3505,2008_007091,3.68,train
1251,1251,2008_002524,3.68,train
1277,1277,2008_002588,3.68,train
6284,6284,2009_003795,3.68,train
6371,6371,2009_003973,3.68,train
3519,3519,2008_007119,3.68,train
3662,3662,2008_007417,3.68,train
3683,3683,2008_007456,3.68,train
3808,3808,2008_007709,3.68,train
9432,9432,2010_004783,3.68,train
5837,5837,2009_002928,3.68,train
8776,8776,2010_003467,3.68,train
2009,2009,2008_004058,3.68,train
7426,7426,2010_000743,3.68,train
11177,11177,2011_002433,3.68,train
5537,5537,2009_002343,3.68,train
5487,5487,2009_002239,3.68,train
1571,1571,2008_003182,3.68,train
6669,6669,2009_004551,3.68,train
1540,1540,2008_003110,3.68,train
10301,10301,2011_000445,3.68,train
4577,4577,2009_000488,3.68,train
6758,6758,2009_004734,3.68,train
4360,4360,2009_000054,3.68,train
8611,8611,2010_003129,3.68,train
2584,2584,2008_005231,3.680656,train
1190,1190,2008_002412,3.681135,train
4350,4350,2009_000032,3.681148,train
3601,3601,2008_007282,3.681569,train
0,0,2008_000003,3.682165,train
1006,1006,2008_002035,3.682339,train
8767,8767,2010_003437,3.683172,train
2231,2231,2008_004513,3.683356,train
2076,2076,2008_004212,3.684219,train
160,160,2008_000328,3.684356,train
8023,8023,2010_001951,3.68485,train
775,775,2008_001580,3.686424,train
9342,9342,2010_004597,3.688813,train
401,401,2008_000811,3.688916,train
5669,5669,2009_002595,3.689499,train
9465,9465,2010_004844,3.689559,train
1140,1140,2008_002307,3.689775,train
7045,7045,2009_005300,3.69,train
3219,3219,2008_006509,3.69,train
5658,5658,2009_002573,3.69,train
2721,2721,2008_005504,3.690142,train
2195,2195,2008_004443,3.690995,train
78,78,2008_000174,3.691401,train
2629,2629,2008_005319,3.691931,train
6211,6211,2009_003650,3.693887,train
5746,5746,2009_002744,3.694182,train
230,230,2008_000466,3.694345,train
4301,4301,2008_008706,3.694471,train
1214,1214,2008_002456,3.694849,train
8323,8323,2010_002553,3.695687,train
7405,7405,2010_000705,3.696156,train
32,32,2008_000067,3.697055,train
546,546,2008_001106,3.697186,train
4061,4061,2008_008223,3.697385,train
11340,11340,2011_002814,3.697727,train
697,697,2008_001427,3.698004,train
9353,9353,2010_004624,3.698427,train
570,570,2008_001155,3.698607,train
7956,7956,2010_001814,3.699155,train
475,475,2008_000959,3.699274,train
146,146,2008_000291,3.699643,train
3725,3725,2008_007534,3.699721,train
8348,8348,2010_002603,3.7,train
300,300,2008_000613,3.7,train
802,802,2008_001631,3.7,train
1709,1709,2008_003469,3.7,train
4566,4566,2009_000464,3.700803,train
4770,4770,2009_000848,3.701558,train
2912,2912,2008_005884,3.702572,train
6172,6172,2009_003569,3.702608,train
10402,10402,2011_000666,3.703727,train
3604,3604,2008_007287,3.704483,train
2360,2360,2008_004758,3.704528,train
5665,5665,2009_002588,3.704646,train
8953,8953,2010_003822,3.705543,train
11243,11243,2011_002579,3.706106,train
5768,5768,2009_002784,3.707017,train
742,742,2008_001513,3.707199,train
4,4,2008_000015,3.709118,train
8985,8985,2010_003893,3.71,train
8212,8212,2010_002338,3.71,train
3487,3487,2008_007057,3.71,train
5568,5568,2009_002401,3.71,train
4620,4620,2009_000565,3.71,train
10680,10680,2011_001304,3.71,train
11005,11005,2011_002036,3.71,train
7276,7276,2010_000448,3.71,train
479,479,2008_000970,3.71022,train
1208,1208,2008_002445,3.71199,train
9297,9297,2010_004509,3.712096,train
290,290,2008_000584,3.712157,train
3988,3988,2008_008070,3.712549,train
5819,5819,2009_002887,3.712704,train
1510,1510,2008_003060,3.713014,train
3107,3107,2008_006275,3.713243,train
1186,1186,2008_002405,3.714392,train
10379,10379,2011_000609,3.714512000000001,train
5588,5588,2009_002436,3.714987,train
685,685,2008_001401,3.716047,train
2244,2244,2008_004539,3.716155,train
112,112,2008_000236,3.7169,train
6525,6525,2009_004258,3.717457,train
1002,1002,2008_002026,3.717733,train
1453,1453,2008_002947,3.718511,train
74,74,2008_000151,3.71906,train
746,746,2008_001522,3.719274,train
2197,2197,2008_004450,3.719415,train
11075,11075,2011_002185,3.719879,train
3571,3571,2008_007223,3.72,train
8959,8959,2010_003844,3.72,train
9819,9819,2010_005540,3.72,train
8407,8407,2010_002721,3.72,train
11060,11060,2011_002150,3.72,train
9909,9909,2010_005718,3.72,train
7875,7875,2010_001650,3.72,train
1586,1586,2008_003213,3.720319,train
2261,2261,2008_004570,3.72244,train
5329,5329,2009_001926,3.725346,train
2756,2756,2008_005570,3.726222,train
5077,5077,2009_001434,3.726364,train
7519,7519,2010_000938,3.72651,train
4237,4237,2008_008583,3.726571,train
6003,6003,2009_003249,3.727006,train
7174,7174,2010_000247,3.72757,train
7662,7662,2010_001219,3.728411,train
2257,2257,2008_004559,3.729754,train
8501,8501,2010_002901,3.73,train
9374,9374,2010_004666,3.73,train
8018,8018,2010_001940,3.73,train
3120,3120,2008_006303,3.73,train
8887,8887,2010_003689,3.73,train
794,794,2008_001617,3.730081,train
9931,9931,2010_005755,3.73067,train
2465,2465,2008_004979,3.730764,train
7616,7616,2010_001126,3.730791,train
9282,9282,2010_004478,3.731288,train
10091,10091,2010_006063,3.731322,train
6648,6648,2009_004511,3.73284,train
1477,1477,2008_002997,3.733085,train
7025,7025,2009_005257,3.73317,train
2654,2654,2008_005361,3.733513,train
162,162,2008_000335,3.733674,train
2273,2273,2008_004593,3.735584,train
3923,3923,2008_007935,3.736736,train
6658,6658,2009_004532,3.73809,train
5710,5710,2009_002673,3.739608,train
11032,11032,2011_002098,3.74,train
4001,4001,2008_008096,3.74,train
9750,9750,2010_005409,3.74,train
11012,11012,2011_002045,3.74,train
11104,11104,2011_002260,3.74,train
3530,3530,2008_007143,3.74,train
592,592,2008_001199,3.740738,train
2552,2552,2008_005166,3.741005,train
1966,1966,2008_003978,3.741911,train
7103,7103,2010_000098,3.744091000000001,train
10811,10811,2011_001619,3.744878,train
10924,10924,2011_001868,3.746199,train
5957,5957,2009_003150,3.746304,train
11010,11010,2011_002042,3.746889,train
704,704,2008_001434,3.747651,train
3304,3304,2008_006690,3.747881,train
191,191,2008_000393,3.74809,train
3274,3274,2008_006624,3.74878,train
5168,5168,2009_001618,3.749963,train
3933,3933,2008_007949,3.75,train
11174,11174,2011_002421,3.75,train
4165,4165,2008_008432,3.75,train
6709,6709,2009_004631,3.75,train
7183,7183,2010_000262,3.75,train
6551,6551,2009_004309,3.75,train
3897,3897,2008_007883,3.75,train
5592,5592,2009_002443,3.75,train
7766,7766,2010_001431,3.75,train
771,771,2008_001574,3.75,train
4218,4218,2008_008537,3.750446,train
403,403,2008_000815,3.751437,train
8640,8640,2010_003186,3.751785,train
6332,6332,2009_003892,3.753038,train
7673,7673,2010_001246,3.753641,train
2981,2981,2008_006032,3.753671,train
7062,7062,2010_000024,3.753797,train
1537,1537,2008_003106,3.754382,train
2747,2747,2008_005553,3.75542,train
2180,2180,2008_004418,3.755832,train
972,972,2008_001966,3.756297,train
173,173,2008_000354,3.75651,train
6878,6878,2009_004971,3.756553,train
1121,1121,2008_002267,3.757371,train
5982,5982,2009_003200,3.758347,train
7509,7509,2010_000915,3.75883,train
10713,10713,2011_001384,3.759258,train
1480,1480,2008_003003,3.759686,train
7351,7351,2010_000590,3.76,train
4529,4529,2009_000398,3.76,train
8384,8384,2010_002676,3.76,train
3935,3935,2008_007953,3.76,train
1514,1514,2008_003065,3.760852,train
5628,5628,2009_002524,3.761733,train
924,924,2008_001862,3.762022,train
8590,8590,2010_003091,3.762128,train
7530,7530,2010_000956,3.762153,train
3117,3117,2008_006295,3.762345,train
544,544,2008_001104,3.763637,train
8101,8101,2010_002113,3.764026,train
5378,5378,2009_002037,3.766524,train
6426,6426,2009_004088,3.766555,train
2095,2095,2008_004251,3.766676,train
1227,1227,2008_002481,3.767944,train
2571,2571,2008_005201,3.768549,train
551,551,2008_001115,3.768555,train
7093,7093,2010_000083,3.769368,train
4228,4228,2008_008554,3.769755,train
5873,5873,2009_002995,3.77,train
7018,7018,2009_005239,3.77,train
9875,9875,2010_005643,3.77,train
4505,4505,2009_000340,3.77,train
9349,9349,2010_004616,3.770879,train
7110,7110,2010_000114,3.771038,train
2401,2401,2008_004849,3.771186,train
561,561,2008_001136,3.774524,train
4384,4384,2009_000096,3.774935,train
8493,8493,2010_002881,3.775468,train
3252,3252,2008_006585,3.775561,train
1173,1173,2008_002372,3.775779,train
1523,1523,2008_003082,3.776371,train
1,1,2008_000007,3.778378,train
3659,3659,2008_007409,3.778476,train
9628,9628,2010_005164,3.778982,train
204,204,2008_000415,3.779591,train
11313,11313,2011_002752,3.78,train
7537,7537,2010_000974,3.78,train
