,img,difficulty_score,split
9401,2010_004722,3.441939,train
9402,2010_004726,3.42,test
9403,2010_004728,3.17,test
9404,2010_004729,2.623263,train
9405,2010_004730,2.76,test
9406,2010_004733,2.81,train
9407,2010_004735,3.351145,train
9408,2010_004738,3.22,train
9409,2010_004741,3.52,train
9410,2010_004743,3.17,test
9411,2010_004747,3.07,train
9412,2010_004748,2.86,train
9413,2010_004749,2.83,train
9414,2010_004750,3.236834,train
9415,2010_004751,3.49,train
9416,2010_004753,3.13651,val
9417,2010_004756,2.73,test
9418,2010_004757,3.26,train
9419,2010_004760,3.106318,train
9420,2010_004763,3.354806,val
9421,2010_004765,3.303153,train
9422,2010_004766,2.87,train
9423,2010_004768,3.1969790000000002,train
9424,2010_004770,3.157044,train
9425,2010_004772,3.281537,train
9426,2010_004773,3.056165,val
9427,2010_004775,3.36,train
9428,2010_004777,3.185037,train
9429,2010_004778,3.349793,test
9430,2010_004779,3.3,train
9431,2010_004782,3.4,val
9432,2010_004783,3.68,val
9433,2010_004785,4.2,train
9434,2010_004786,3.3996,val
9435,2010_004789,3.12,test
9436,2010_004791,2.93,test
9437,2010_004792,2.91,test
9438,2010_004793,3.42595,train
9439,2010_004795,3.114325,train
9440,2010_004797,3.437471,train
9441,2010_004804,3.466685,train
9442,2010_004805,3.5476010000000002,val
9443,2010_004806,3.44,val
9444,2010_004807,3.149546,train
9445,2010_004808,2.965698,train
9446,2010_004809,3.112741,val
9447,2010_004812,3.038459,train
9448,2010_004813,2.84,val
9449,2010_004815,3.23,train
9450,2010_004816,3.41,test
9451,2010_004817,2.83779,train
9452,2010_004821,3.1887529999999997,train
9453,2010_004822,2.858918,train
9454,2010_004824,3.24,test
9455,2010_004825,3.38385,train
9456,2010_004826,3.34,test
9457,2010_004828,3.19,train
9458,2010_004829,2.82,train
9459,2010_004830,3.0028610000000002,train
9460,2010_004831,3.254324,val
9461,2010_004832,3.32,val
9462,2010_004836,3.46,val
9463,2010_004838,3.617373,train
9464,2010_004841,3.5585,train
9465,2010_004844,3.6895589999999996,val
9466,2010_004847,2.94,train
9467,2010_004848,3.15,train
9468,2010_004849,3.18013,train
9469,2010_004852,4.59,train
9470,2010_004854,3.43,val
9471,2010_004855,3.922425,train
9472,2010_004856,3.41132,test
9473,2010_004857,3.48,train
9474,2010_004861,2.96,train
9475,2010_004865,3.148255,test
9476,2010_004866,3.22,train
9477,2010_004868,2.93,train
9478,2010_004871,3.31,train
9479,2010_004874,2.81,train
9480,2010_004877,3.220775,val
9481,2010_004878,3.114403,val
9482,2010_004879,3.45,test
9483,2010_004888,2.816225,val
9484,2010_004889,3.18,test
9485,2010_004890,3.2519810000000002,test
9486,2010_004891,3.16,train
9487,2010_004894,8.74,val
9488,2010_004896,3.2,val
9489,2010_004900,3.41,val
9490,2010_004901,3.25,test
9491,2010_004903,3.54,test
9492,2010_004906,2.771395,val
9493,2010_004908,3.08,train
9494,2010_004909,3.14,train
9495,2010_004910,3.59,train
9496,2010_004913,3.62,train
9497,2010_004916,3.012094,test
9498,2010_004917,2.94,val
9499,2010_004918,3.18,val
9500,2010_004919,2.999361,train
9501,2010_004921,3.5221190000000004,test
9502,2010_004922,3.22,train
9503,2010_004928,3.55,train
9504,2010_004930,2.92,val
9505,2010_004931,3.15,train
9506,2010_004933,3.39,train
9507,2010_004937,3.656389,train
9508,2010_004938,3.08,train
9509,2010_004941,3.4772790000000002,test
9510,2010_004942,3.409475,train
9511,2010_004943,3.22222,train
9512,2010_004944,3.3950730000000005,val
9513,2010_004945,2.891979,val
9514,2010_004946,2.91,test
9515,2010_004948,3.06,train
9516,2010_004950,3.65,val
9517,2010_004951,3.59,train
9518,2010_004952,3.34,test
9519,2010_004953,2.8,val
9520,2010_004954,3.326828,train
9521,2010_004957,3.1225259999999997,train
9522,2010_004959,2.8317259999999997,train
9523,2010_004960,2.99,train
9524,2010_004962,3.31,train
9525,2010_004963,3.05,test
9526,2010_004966,3.172987,train
9527,2010_004967,3.02,train
9528,2010_004968,3.19,test
9529,2010_004970,2.91,train
9530,2010_004971,3.430704,test
9531,2010_004973,3.15,train
9532,2010_004974,3.01,train
9533,2010_004980,3.0637830000000004,train
9534,2010_004982,3.4742940000000004,train
9535,2010_004983,3.33,test
9536,2010_004987,3.44,val
9537,2010_004989,3.3,test
9538,2010_004991,2.804153,train
9539,2010_004992,3.05,train
9540,2010_004994,2.98,test
9541,2010_004995,3.27,train
9542,2010_004997,3.13,val
9543,2010_004998,3.04,test
9544,2010_005000,3.28,test
9545,2010_005002,3.25,test
9546,2010_005005,3.11,val
9547,2010_005006,2.876786,test
9548,2010_005008,3.152895,test
9549,2010_005011,3.103375,train
9550,2010_005013,3.215429,train
9551,2010_005016,3.03,val
9552,2010_005017,2.948024,train
9553,2010_005018,3.01,train
9554,2010_005019,3.2,train
9555,2010_005021,3.07,train
9556,2010_005022,2.87296,val
9557,2010_005023,3.36,test
9558,2010_005026,3.33,val
9559,2010_005028,3.197421,val
9560,2010_005031,3.26,test
9561,2010_005033,3.093596,test
9562,2010_005035,3.17,train
9563,2010_005041,3.909069,train
9564,2010_005042,3.051029,test
9565,2010_005044,3.099009,train
9566,2010_005046,3.22,test
9567,2010_005048,3.09,test
9568,2010_005049,3.28,val
9569,2010_005052,3.39,test
9570,2010_005053,3.0,test
9571,2010_005054,3.16,train
9572,2010_005055,3.05,train
9573,2010_005059,2.839956,test
9574,2010_005060,2.84,train
9575,2010_005061,3.31,train
9576,2010_005062,3.03,test
9577,2010_005063,3.35,train
9578,2010_005064,2.96,val
9579,2010_005066,3.33,test
9580,2010_005068,2.867538,train
9581,2010_005071,3.1685,train
9582,2010_005072,3.202165,val
9583,2010_005075,2.995371,train
9584,2010_005079,3.19,train
9585,2010_005080,3.4615139999999998,test
9586,2010_005082,2.62,val
9587,2010_005083,2.84,val
9588,2010_005087,2.943767,train
9589,2010_005090,2.93,val
9590,2010_005093,2.68,test
9591,2010_005094,2.74,test
9592,2010_005096,2.82,test
9593,2010_005098,2.91,val
9594,2010_005099,2.8924849999999998,test
9595,2010_005100,3.052928,test
9596,2010_005101,2.739103,train
9597,2010_005106,3.207027,train
9598,2010_005107,3.36,val
9599,2010_005108,3.08,train
9600,2010_005109,3.25,test
9601,2010_005110,3.560607,train
9602,2010_005111,3.235692,train
9603,2010_005115,2.85,test
9604,2010_005116,3.205336,test
9605,2010_005118,3.26,test
9606,2010_005119,3.1450419999999997,train
9607,2010_005120,5.878945,train
9608,2010_005123,3.397673,train
9609,2010_005127,2.995364,test
9610,2010_005128,3.06,train
9611,2010_005129,2.95,val
9612,2010_005130,3.37,test
9613,2010_005133,3.81,train
9614,2010_005134,2.97,val
9615,2010_005136,3.67,train
9616,2010_005138,3.39,val
9617,2010_005141,3.32,train
9618,2010_005143,3.04,test
9619,2010_005147,3.249005,train
9620,2010_005148,3.35,train
9621,2010_005149,2.959175,test
9622,2010_005152,2.94,train
9623,2010_005155,3.19,train
9624,2010_005158,5.470815,train
9625,2010_005159,3.303825,test
9626,2010_005160,3.35,train
9627,2010_005161,3.180297,train
9628,2010_005164,3.778982,val
9629,2010_005166,3.2610240000000004,train
9630,2010_005167,3.53,train
9631,2010_005169,3.0316799999999997,val
9632,2010_005170,3.45,test
9633,2010_005174,3.12,train
9634,2010_005180,3.29,train
9635,2010_005182,3.08,val
9636,2010_005183,3.33,train
9637,2010_005184,2.74,train
9638,2010_005185,2.945867,train
9639,2010_005187,3.047776,train
9640,2010_005188,3.16,test
9641,2010_005190,3.2992269999999997,test
9642,2010_005192,3.14,val
9643,2010_005193,3.342284,train
9644,2010_005198,3.265053,val
9645,2010_005199,3.17,val
9646,2010_005201,3.005941,train
9647,2010_005202,3.23,train
9648,2010_005206,2.97,test
9649,2010_005208,3.2169689999999997,train
9650,2010_005211,3.9521230000000003,test
9651,2010_005213,2.766257,train
9652,2010_005215,2.81,val
9653,2010_005216,3.1733729999999998,train
9654,2010_005217,2.930479,test
9655,2010_005222,3.227634,val
9656,2010_005223,3.144854,test
9657,2010_005224,2.98,test
9658,2010_005226,3.33,test
9659,2010_005229,3.07,val
9660,2010_005230,2.919881,test
9661,2010_005232,2.9873,test
9662,2010_005236,3.1,train
9663,2010_005238,3.138231,train
9664,2010_005239,3.3266910000000003,test
9665,2010_005241,3.03,train
9666,2010_005242,3.24,val
9667,2010_005243,3.49,test
9668,2010_005245,3.21,train
9669,2010_005246,3.240386,train
9670,2010_005250,3.38,train
9671,2010_005252,3.188908,train
9672,2010_005253,3.176437,test
9673,2010_005257,3.06,train
9674,2010_005258,3.01,train
9675,2010_005260,2.946812,val
9676,2010_005261,3.34,test
9677,2010_005264,3.26,train
9678,2010_005266,3.171313,train
9679,2010_005268,2.78,val
9680,2010_005270,3.383482,test
9681,2010_005272,3.29,test
9682,2010_005273,3.25,val
9683,2010_005274,3.16,train
9684,2010_005275,2.96,test
9685,2010_005276,3.88,test
9686,2010_005277,3.273889,train
9687,2010_005279,3.04,train
9688,2010_005284,3.374293,train
9689,2010_005285,3.05,test
9690,2010_005287,3.9465779999999997,train
9691,2010_005292,3.2425889999999997,train
9692,2010_005293,3.11,test
9693,2010_005297,3.12,val
9694,2010_005299,3.009665,test
9695,2010_005301,3.42,test
9696,2010_005303,3.16,train
9697,2010_005305,3.48,train
9698,2010_005306,3.11,train
9699,2010_005308,3.2083060000000003,test
9700,2010_005309,3.07,train
9701,2010_005310,3.128473,val
9702,2010_005312,3.18,train
9703,2010_005314,3.34,val
9704,2010_005317,2.81,train
9705,2010_005318,3.58,test
9706,2010_005320,2.95,val
9707,2010_005323,2.84,train
9708,2010_005327,3.086282,test
9709,2010_005330,3.32,val
9710,2010_005331,3.43,test
9711,2010_005332,3.81,train
9712,2010_005338,3.013962,test
9713,2010_005340,2.92,train
9714,2010_005344,3.07,val
9715,2010_005345,3.137398,train
9716,2010_005346,3.256257,test
9717,2010_005349,3.225,train
9718,2010_005350,3.27,test
9719,2010_005352,3.29,train
9720,2010_005353,3.13,train
9721,2010_005359,3.21,train
9722,2010_005361,3.078208,val
9723,2010_005364,3.0335330000000003,train
9724,2010_005365,3.23,train
9725,2010_005366,3.072466,test
9726,2010_005369,3.5,train
9727,2010_005371,3.52,train
9728,2010_005372,3.3554230000000005,test
9729,2010_005374,3.260933,test
9730,2010_005375,3.039427,val
9731,2010_005376,2.9169669999999996,train
9732,2010_005377,2.9502740000000003,test
9733,2010_005379,3.3,test
9734,2010_005382,3.28,train
9735,2010_005384,3.185,test
9736,2010_005385,3.210325,train
9737,2010_005386,2.927608,train
9738,2010_005388,3.24,train
9739,2010_005389,3.305,train
9740,2010_005391,3.09,test
9741,2010_005393,3.0397279999999998,train
9742,2010_005394,3.161784,val
9743,2010_005398,3.27,val
9744,2010_005401,3.062944,train
9745,2010_005402,3.0735900000000003,train
9746,2010_005403,3.2901269999999996,test
9747,2010_005405,3.25,test
9748,2010_005406,2.864059,test
9749,2010_005408,2.96,test
9750,2010_005409,3.74,val
9751,2010_005410,3.26,train
9752,2010_005414,3.13,train
9753,2010_005415,3.351985,train
9754,2010_005416,2.988997,val
9755,2010_005417,3.277165,train
9756,2010_005419,3.47,val
9757,2010_005421,2.861039,train
9758,2010_005424,3.01,train
9759,2010_005425,3.060663,val
9760,2010_005426,2.91,val
9761,2010_005428,2.979572,train
9762,2010_005429,3.28,train
9763,2010_005432,3.056803,train
9764,2010_005433,3.000881,test
9765,2010_005434,3.04,train
9766,2010_005437,3.0583150000000003,test
9767,2010_005441,3.0584189999999998,train
9768,2010_005442,2.904097,test
9769,2010_005448,3.33,train
9770,2010_005450,3.22,train
9771,2010_005452,3.03,test
9772,2010_005455,3.0848970000000002,train
9773,2010_005456,2.8371560000000002,val
9774,2010_005457,3.32,val
9775,2010_005458,2.98,val
9776,2010_005462,3.09,test
9777,2010_005463,3.35,train
9778,2010_005466,3.45,train
9779,2010_005467,3.27,train
9780,2010_005468,3.15,train
9781,2010_005471,3.24,train
9782,2010_005472,2.97,val
9783,2010_005474,3.25,test
9784,2010_005475,2.711964,val
9785,2010_005480,3.423376,train
9786,2010_005482,2.92,train
9787,2010_005483,2.5704380000000002,val
9788,2010_005484,3.53,test
9789,2010_005489,3.27,train
9790,2010_005491,3.043605,train
9791,2010_005492,2.54,train
9792,2010_005493,3.24,train
9793,2010_005494,3.092393,test
9794,2010_005496,2.82,train
9795,2010_005497,3.11,val
9796,2010_005498,2.92845,val
9797,2010_005500,3.015348,test
9798,2010_005501,3.146281,train
9799,2010_005502,3.41,train
9800,2010_005505,3.33,val
9801,2010_005506,4.854964,test
9802,2010_005508,2.878858,test
9803,2010_005511,3.175113,train
9804,2010_005512,3.255426,val
9805,2010_005513,3.09,test
9806,2010_005514,3.28,train
9807,2010_005515,3.2,train
9808,2010_005516,2.95,val
9809,2010_005518,3.54,train
9810,2010_005519,3.108707,val
9811,2010_005522,3.19,train
9812,2010_005527,3.313801,train
9813,2010_005531,2.929198,test
9814,2010_005532,3.45,train
9815,2010_005534,3.11,test
9816,2010_005535,2.85,train
9817,2010_005536,3.077034,test
9818,2010_005538,3.24,train
9819,2010_005540,3.72,val
9820,2010_005542,3.86,test
9821,2010_005543,2.75,test
9822,2010_005546,3.25,train
9823,2010_005548,2.96,test
9824,2010_005551,2.97,test
9825,2010_005556,2.971386,test
9826,2010_005557,2.76,train
9827,2010_005559,3.37,val
9828,2010_005561,3.28,val
9829,2010_005562,3.116621,train
9830,2010_005565,3.46,train
9831,2010_005566,3.38,test
9832,2010_005567,3.25,test
9833,2010_005570,3.34,train
9834,2010_005571,4.11,test
9835,2010_005572,3.29,train
9836,2010_005573,2.83,train
9837,2010_005575,2.9954389999999997,val
9838,2010_005576,3.31,val
9839,2010_005578,3.307514,test
9840,2010_005582,3.1,train
9841,2010_005584,3.11,val
9842,2010_005585,3.237084,test
9843,2010_005586,3.18,test
9844,2010_005587,3.13,train
9845,2010_005588,3.1925169999999996,train
9846,2010_005591,3.246868,test
9847,2010_005592,3.166461,val
9848,2010_005593,3.116953,val
9849,2010_005594,3.27,val
9850,2010_005595,3.240806,train
9851,2010_005596,3.323257,val
9852,2010_005597,2.95,train
9853,2010_005601,3.04,train
9854,2010_005603,2.82,train
9855,2010_005604,2.9,train
9856,2010_005606,3.337986,train
9857,2010_005608,3.045309,val
9858,2010_005610,3.06,train
9859,2010_005612,3.21,val
9860,2010_005614,3.23,test
9861,2010_005615,3.16,test
9862,2010_005616,3.3246879999999996,train
9863,2010_005619,2.9655270000000002,val
9864,2010_005620,3.548203,val
9865,2010_005625,3.51,val
9866,2010_005626,3.24,val
9867,2010_005627,2.76,train
9868,2010_005628,3.5181169999999997,train
9869,2010_005629,3.12,train
9870,2010_005632,3.131166,train
9871,2010_005635,4.324694999999999,train
9872,2010_005636,3.32,train
9873,2010_005637,3.08,val
9874,2010_005640,3.12,train
9875,2010_005643,3.77,train
9876,2010_005644,3.1952220000000002,train
9877,2010_005646,3.29,train
9878,2010_005647,2.768275,val
9879,2010_005651,2.925106,test
9880,2010_005652,2.920534,test
9881,2010_005654,3.46,val
9882,2010_005657,3.21,train
9883,2010_005658,3.12,train
9884,2010_005663,3.53,test
9885,2010_005664,3.17,train
9886,2010_005665,3.05,val
9887,2010_005666,3.27,val
9888,2010_005668,3.2,test
9889,2010_005669,3.42,test
9890,2010_005670,3.47,train
9891,2010_005671,2.91,val
9892,2010_005672,2.89,val
9893,2010_005676,3.44,train
9894,2010_005678,3.2789309999999996,train
9895,2010_005681,3.148688,val
9896,2010_005683,3.35,test
9897,2010_005684,3.02,test
9898,2010_005688,3.008238,val
9899,2010_005692,3.37,train
9900,2010_005696,2.9079900000000003,train
9901,2010_005697,3.1211849999999997,val
9902,2010_005700,3.238442,test
9903,2010_005705,3.32,val
9904,2010_005706,3.26,train
9905,2010_005709,3.29,val
9906,2010_005712,2.9660740000000003,train
9907,2010_005715,3.28,train
9908,2010_005716,3.11,train
9909,2010_005718,3.72,val
9910,2010_005719,2.744248,train
9911,2010_005721,3.14,train
9912,2010_005723,2.908835,val
9913,2010_005725,2.92,test
9914,2010_005727,3.06,val
9915,2010_005731,2.94,val
9916,2010_005732,3.16,train
9917,2010_005733,3.64,val
9918,2010_005734,3.3887709999999998,val
9919,2010_005735,3.33,val
9920,2010_005736,3.31,train
9921,2010_005738,2.877177,test
9922,2010_005740,3.3995309999999996,train
9923,2010_005744,3.204444,train
9924,2010_005746,2.84,train
9925,2010_005747,4.511303,train
9926,2010_005748,3.18,val
9927,2010_005750,3.25,val
9928,2010_005752,2.76,train
9929,2010_005753,2.79,test
9930,2010_005754,3.877965,train
9931,2010_005755,3.73067,train
9932,2010_005756,3.0078240000000003,train
9933,2010_005758,3.45,test
9934,2010_005761,2.88,val
9935,2010_005762,2.871233,test
9936,2010_005763,3.137076,train
9937,2010_005764,3.39,train
9938,2010_005767,3.12,test
9939,2010_005768,3.13,val
9940,2010_005770,3.18,val
9941,2010_005775,3.5,val
9942,2010_005776,3.14,val
9943,2010_005777,3.56,val
9944,2010_005780,3.01653,test
9945,2010_005782,2.96,val
9946,2010_005784,3.11,test
9947,2010_005785,2.94,val
9948,2010_005788,3.057848,train
9949,2010_005791,2.974375,val
9950,2010_005794,3.18,test
9951,2010_005796,3.291575,train
9952,2010_005800,3.3,train
9953,2010_005804,3.06,train
9954,2010_005805,3.415496,train
9955,2010_005806,2.799677,train
9956,2010_005807,3.39,val
9957,2010_005810,3.2861239999999996,train
9958,2010_005815,3.23,train
9959,2010_005816,3.34,train
9960,2010_005817,3.15,train
9961,2010_005820,3.27,val
9962,2010_005821,3.078504,train
9963,2010_005823,3.07,test
9964,2010_005824,3.2,train
9965,2010_005825,3.6,test
9966,2010_005826,3.24,val
9967,2010_005827,3.49,train
9968,2010_005830,3.28,train
9969,2010_005833,3.3343589999999996,test
9970,2010_005835,3.23,train
9971,2010_005836,3.25,val
9972,2010_005837,3.2415849999999997,train
9973,2010_005838,3.15,test
9974,2010_005840,3.19,val
9975,2010_005841,3.075,train
9976,2010_005843,3.36,train
9977,2010_005845,2.943141,train
9978,2010_005847,3.26,val
9979,2010_005848,3.187305,val
9980,2010_005849,3.21,train
9981,2010_005853,3.17,train
9982,2010_005854,3.42,val
9983,2010_005855,3.16,train
9984,2010_005860,3.4,val
9985,2010_005865,3.405408,test
9986,2010_005867,3.047057,val
9987,2010_005868,3.22,train
9988,2010_005870,3.2919050000000003,test
9989,2010_005871,3.26,test
9990,2010_005874,3.042318,train
9991,2010_005875,3.4400589999999998,test
9992,2010_005876,3.245,train
9993,2010_005877,3.024546,test
9994,2010_005882,3.34,val
9995,2010_005883,3.38,train
9996,2010_005884,3.47,train
9997,2010_005885,2.818628,val
9998,2010_005886,3.24,test
9999,2010_005888,2.88,train
10000,2010_005891,3.02,train
10001,2010_005892,5.859348000000001,train
10002,2010_005894,3.29,train
10003,2010_005896,3.0556520000000003,train
10004,2010_005897,3.31,train
10005,2010_005898,3.222369,val
10006,2010_005899,3.050872,train
10007,2010_005901,3.25,train
10008,2010_005903,3.021687,train
10009,2010_005904,3.31,val
10010,2010_005906,3.317905,train
10011,2010_005907,3.0560680000000002,train
10012,2010_005909,3.39,train
10013,2010_005914,2.93,val
10014,2010_005919,2.99,val
10015,2010_005921,3.49,train
10016,2010_005922,3.33,val
10017,2010_005927,3.38,train
10018,2010_005928,3.35,train
10019,2010_005929,3.370854,train
10020,2010_005930,3.35,train
10021,2010_005932,3.260951,train
10022,2010_005934,3.51,val
10023,2010_005935,2.91605,train
10024,2010_005936,3.33,val
10025,2010_005937,3.160453,test
10026,2010_005938,3.2616810000000003,val
